alt (m)  	time 	
1350267.4095999999	2014-08-26 02:49:42.817447	
1350254.7594000001	2014-08-26 02:49:43.837600	
1350242.0967000001	2014-08-26 02:49:44.857752	
1350229.4213	2014-08-26 02:49:45.877907	
1350216.7334	2014-08-26 02:49:46.898060	
1350204.0330000001	2014-08-26 02:49:47.918214	
1350191.3202	2014-08-26 02:49:48.938367	
1350178.5948999999	2014-08-26 02:49:49.958522	
1350165.8574000001	2014-08-26 02:49:50.978675	
1350153.1074999999	2014-08-26 02:49:51.998829	
1350140.3452999999	2014-08-26 02:49:53.018982	
1350127.571	2014-08-26 02:49:54.039137	
1350114.7845000001	2014-08-26 02:49:55.059289	
1350101.9857999999	2014-08-26 02:49:56.079444	
1350089.1751999999	2014-08-26 02:49:57.099596	
1350076.3524	2014-08-26 02:49:58.119752	
1350063.5178	2014-08-26 02:49:59.139904	
1350050.6710999999	2014-08-26 02:50:00.160058	
1350037.8126999999	2014-08-26 02:50:01.180211	
1350024.9423	2014-08-26 02:50:02.200366	
1350012.0601999999	2014-08-26 02:50:03.220519	
1349999.1662999999	2014-08-26 02:50:04.240673	
1349986.2608	2014-08-26 02:50:05.260826	
1349973.3436	2014-08-26 02:50:06.280981	
1349960.4147999999	2014-08-26 02:50:07.301133	
1349947.4745	2014-08-26 02:50:08.321287	
1349934.5226	2014-08-26 02:50:09.341442	
1349921.5593000001	2014-08-26 02:50:10.361594	
1349908.5845999999	2014-08-26 02:50:11.381749	
1349895.5985000001	2014-08-26 02:50:12.401902	
1349882.6011999999	2014-08-26 02:50:13.422056	
1349869.5925	2014-08-26 02:50:14.442209	
1349856.5726000001	2014-08-26 02:50:15.462364	
1349843.5416000001	2014-08-26 02:50:16.482517	
1349830.4994999999	2014-08-26 02:50:17.502671	
1349817.4463	2014-08-26 02:50:18.522823	
1349804.382	2014-08-26 02:50:19.542976	
1349791.3067999999	2014-08-26 02:50:20.563131	
1349778.2206000001	2014-08-26 02:50:21.583284	
1349765.1236	2014-08-26 02:50:22.603438	
1349752.0157000001	2014-08-26 02:50:23.623593	
1349738.8970000001	2014-08-26 02:50:24.643746	
1349725.7675999999	2014-08-26 02:50:25.663900	
1349712.6274999999	2014-08-26 02:50:26.684053	
1349699.4768000001	2014-08-26 02:50:27.704208	
1349686.3155	2014-08-26 02:50:28.724361	
1349673.1436000001	2014-08-26 02:50:29.744513	
1349659.9613000001	2014-08-26 02:50:30.764667	
1349646.7683999999	2014-08-26 02:50:31.784821	
1349633.5652000001	2014-08-26 02:50:32.804975	
1349620.3517	2014-08-26 02:50:33.825128	
1349607.1277999999	2014-08-26 02:50:34.845282	
1349593.8936999999	2014-08-26 02:50:35.865436	
1349580.6492999999	2014-08-26 02:50:36.885590	
1349567.3949	2014-08-26 02:50:37.905744	
1349554.1303000001	2014-08-26 02:50:38.925897	
1349540.8555999999	2014-08-26 02:50:39.946050	
1349527.571	2014-08-26 02:50:40.966205	
1349514.2763	2014-08-26 02:50:41.986357	
1349500.9717999999	2014-08-26 02:50:43.006511	
1349487.6573999999	2014-08-26 02:50:44.026665	
1349474.3332	2014-08-26 02:50:45.046819	
1349460.9992	2014-08-26 02:50:46.066972	
1349447.6555000001	2014-08-26 02:50:47.087126	
1349434.3021	2014-08-26 02:50:48.107280	
1349420.9391000001	2014-08-26 02:50:49.127434	
1349407.5666	2014-08-26 02:50:50.147586	
1349394.1845	2014-08-26 02:50:51.167741	
1349380.7929	2014-08-26 02:50:52.187894	
1349367.3918999999	2014-08-26 02:50:53.208049	
1349353.9816000001	2014-08-26 02:50:54.228201	
1349340.5619000001	2014-08-26 02:50:55.248356	
1349327.1329000001	2014-08-26 02:50:56.268509	
1349313.6947999999	2014-08-26 02:50:57.288663	
1349300.2474	2014-08-26 02:50:58.308817	
1349286.7908999999	2014-08-26 02:50:59.328970	
1349273.3252999999	2014-08-26 02:51:00.349124	
1349259.8507999999	2014-08-26 02:51:01.369277	
1349246.3672	2014-08-26 02:51:02.389432	
1349232.8747	2014-08-26 02:51:03.409584	
1349219.3733000001	2014-08-26 02:51:04.429737	
1349205.8631	2014-08-26 02:51:05.449892	
1349192.3441000001	2014-08-26 02:51:06.470046	
1349178.8163999999	2014-08-26 02:51:07.490199	
1349165.28	2014-08-26 02:51:08.510353	
1349151.7349	2014-08-26 02:51:09.530507	
1349138.1813000001	2014-08-26 02:51:10.550661	
1349124.6191	2014-08-26 02:51:11.570814	
1349111.0485	2014-08-26 02:51:12.590968	
1349097.4694000001	2014-08-26 02:51:13.611121	
1349083.882	2014-08-26 02:51:14.631274	
1349070.2862	2014-08-26 02:51:15.651428	
1349056.6821999999	2014-08-26 02:51:16.671581	
1349043.0697999999	2014-08-26 02:51:17.691736	
1349029.4494	2014-08-26 02:51:18.711890	
1349015.8207	2014-08-26 02:51:19.732043	
1349002.1839999999	2014-08-26 02:51:20.752198	
1348988.5393000001	2014-08-26 02:51:21.772351	
1348974.8866000001	2014-08-26 02:51:22.792505	
1348961.226	2014-08-26 02:51:23.812658	
1348947.5575000001	2014-08-26 02:51:24.832810	
1348933.8811000001	2014-08-26 02:51:25.852965	
1348920.1969000001	2014-08-26 02:51:26.873118	
1348906.5051	2014-08-26 02:51:27.893272	
1348892.8055	2014-08-26 02:51:28.913425	
1348879.0983	2014-08-26 02:51:29.933580	
1348865.3836000001	2014-08-26 02:51:30.953734	
1348851.6613	2014-08-26 02:51:31.973887	
1348837.9314999999	2014-08-26 02:51:32.994042	
1348824.1943000001	2014-08-26 02:51:34.014195	
1348810.4498000001	2014-08-26 02:51:35.034347	
1348796.6978	2014-08-26 02:51:36.054502	
1348782.9387000001	2014-08-26 02:51:37.074654	
1348769.1721999999	2014-08-26 02:51:38.094809	
1348755.3987	2014-08-26 02:51:39.114962	
1348741.618	2014-08-26 02:51:40.135116	
1348727.8302	2014-08-26 02:51:41.155270	
1348714.0353999999	2014-08-26 02:51:42.175424	
1348700.2335999999	2014-08-26 02:51:43.195578	
1348686.4249	2014-08-26 02:51:44.215731	
1348672.6092999999	2014-08-26 02:51:45.235884	
1348658.7868999999	2014-08-26 02:51:46.256039	
1348644.9578	2014-08-26 02:51:47.276191	
1348631.1218999999	2014-08-26 02:51:48.296346	
1348617.2793000001	2014-08-26 02:51:49.316499	
1348603.4302000001	2014-08-26 02:51:50.336652	
1348589.5744	2014-08-26 02:51:51.356807	
1348575.7122	2014-08-26 02:51:52.376960	
1348561.8435	2014-08-26 02:51:53.397114	
1348547.9683999999	2014-08-26 02:51:54.417266	
1348534.0867999999	2014-08-26 02:51:55.437422	
1348520.1991000001	2014-08-26 02:51:56.457574	
1348506.3049999999	2014-08-26 02:51:57.477729	
1348492.4047000001	2014-08-26 02:51:58.497881	
1348478.4983000001	2014-08-26 02:51:59.518035	
1348464.5858	2014-08-26 02:52:00.538189	
1348450.6672	2014-08-26 02:52:01.558343	
1348436.7426	2014-08-26 02:52:02.578496	
1348422.8121	2014-08-26 02:52:03.598651	
1348408.8755999999	2014-08-26 02:52:04.618804	
1348394.9332999999	2014-08-26 02:52:05.638958	
1348380.9852	2014-08-26 02:52:06.659111	
1348367.0314	2014-08-26 02:52:07.679264	
1348353.0719000001	2014-08-26 02:52:08.699418	
1348339.1066999999	2014-08-26 02:52:09.719571	
1348325.1359000001	2014-08-26 02:52:10.739726	
1348311.1595999999	2014-08-26 02:52:11.759880	
1348297.1777999999	2014-08-26 02:52:12.780033	
1348283.1905	2014-08-26 02:52:13.800187	
1348269.1979	2014-08-26 02:52:14.820341	
1348255.1998999999	2014-08-26 02:52:15.840495	
1348241.1967	2014-08-26 02:52:16.860648	
1348227.1882	2014-08-26 02:52:17.880800	
1348213.1746	2014-08-26 02:52:18.900955	
1348199.1558000001	2014-08-26 02:52:19.921108	
1348185.1318999999	2014-08-26 02:52:20.941262	
1348171.1030000001	2014-08-26 02:52:21.961415	
1348157.0691	2014-08-26 02:52:22.981570	
1348143.0303	2014-08-26 02:52:24.001724	
1348128.9867	2014-08-26 02:52:25.021877	
1348114.9382	2014-08-26 02:52:26.042031	
1348100.8848999999	2014-08-26 02:52:27.062185	
1348086.827	2014-08-26 02:52:28.082337	
1348072.7642999999	2014-08-26 02:52:29.102492	
1348058.6971	2014-08-26 02:52:30.122644	
1348044.6253	2014-08-26 02:52:31.142799	
1348030.5490000001	2014-08-26 02:52:32.162952	
1348016.4682	2014-08-26 02:52:33.183106	
1348002.3829999999	2014-08-26 02:52:34.203259	
1347988.2934999999	2014-08-26 02:52:35.223414	
1347974.1997	2014-08-26 02:52:36.243568	
1347960.1015999999	2014-08-26 02:52:37.263721	
1347945.9993	2014-08-26 02:52:38.283873	
1347931.8929000001	2014-08-26 02:52:39.304027	
1347917.7823999999	2014-08-26 02:52:40.324183	
1347903.6677999999	2014-08-26 02:52:41.344335	
1347889.5493000001	2014-08-26 02:52:42.364489	
1347875.4268	2014-08-26 02:52:43.384642	
1347861.3004999999	2014-08-26 02:52:44.404797	
1347847.1703000001	2014-08-26 02:52:45.424950	
1347833.0363	2014-08-26 02:52:46.445104	
1347818.8986	2014-08-26 02:52:47.465256	
1347804.7572000001	2014-08-26 02:52:48.485412	
1347790.6122000001	2014-08-26 02:52:49.505564	
1347776.4635999999	2014-08-26 02:52:50.525719	
1347762.3115999999	2014-08-26 02:52:51.545871	
1347748.156	2014-08-26 02:52:52.566025	
1347733.997	2014-08-26 02:52:53.586179	
1347719.8347	2014-08-26 02:52:54.606333	
1347705.669	2014-08-26 02:52:55.626486	
1347691.5001000001	2014-08-26 02:52:56.646641	
1347677.328	2014-08-26 02:52:57.666794	
1347663.1527	2014-08-26 02:52:58.686948	
1347648.9743999999	2014-08-26 02:52:59.707100	
1347634.7929	2014-08-26 02:53:00.727254	
1347620.6085000001	2014-08-26 02:53:01.747408	
1347606.4212	2014-08-26 02:53:02.767561	
1347592.2309000001	2014-08-26 02:53:03.787715	
1347578.0378	2014-08-26 02:53:04.807870	
1347563.8418999999	2014-08-26 02:53:05.828023	
1347549.6433000001	2014-08-26 02:53:06.848177	
1347535.442	2014-08-26 02:53:07.868330	
1347521.2379999999	2014-08-26 02:53:08.888485	
1347507.0315	2014-08-26 02:53:09.908638	
1347492.8225	2014-08-26 02:53:10.928790	
1347478.611	2014-08-26 02:53:11.948944	
1347464.3970999999	2014-08-26 02:53:12.969098	
1347450.1808	2014-08-26 02:53:13.989252	
1347435.9622	2014-08-26 02:53:15.009405	
1347421.7413000001	2014-08-26 02:53:16.029560	
1347407.5182	2014-08-26 02:53:17.049714	
1347393.2930000001	2014-08-26 02:53:18.069867	
1347379.0656000001	2014-08-26 02:53:19.090021	
1347364.8362	2014-08-26 02:53:20.110175	
1347350.6048000001	2014-08-26 02:53:21.130327	
1347336.3714000001	2014-08-26 02:53:22.150482	
1347322.1362000001	2014-08-26 02:53:23.170634	
1347307.8991	2014-08-26 02:53:24.190789	
1347293.6602	2014-08-26 02:53:25.210942	
1347279.4195999999	2014-08-26 02:53:26.231096	
1347265.1773000001	2014-08-26 02:53:27.251249	
1347250.9334	2014-08-26 02:53:28.271404	
1347236.6879	2014-08-26 02:53:29.291556	
1347222.4408	2014-08-26 02:53:30.311710	
1347208.1923	2014-08-26 02:53:31.331865	
1347193.9424000001	2014-08-26 02:53:32.352017	
1347179.6910999999	2014-08-26 02:53:33.372171	
1347165.4384000001	2014-08-26 02:53:34.392325	
1347151.1845	2014-08-26 02:53:35.412479	
1347136.9295000001	2014-08-26 02:53:36.432632	
1347122.6732000001	2014-08-26 02:53:37.452787	
1347108.4158000001	2014-08-26 02:53:38.472940	
1347094.1573999999	2014-08-26 02:53:39.493094	
1347079.898	2014-08-26 02:53:40.513246	
1347065.6376	2014-08-26 02:53:41.533401	
1347051.3764	2014-08-26 02:53:42.553554	
1347037.1143	2014-08-26 02:53:43.573707	
1347022.8514	2014-08-26 02:53:44.593861	
1347008.5877	2014-08-26 02:53:45.614016	
1346994.3234000001	2014-08-26 02:53:46.634169	
1346980.0585	2014-08-26 02:53:47.654323	
1346965.7930000001	2014-08-26 02:53:48.674476	
1346951.5268999999	2014-08-26 02:53:49.694631	
1346937.2604	2014-08-26 02:53:50.714783	
1346922.9935000001	2014-08-26 02:53:51.734938	
1346908.7261999999	2014-08-26 02:53:52.755090	
1346894.4584999999	2014-08-26 02:53:53.775244	
1346880.1906999999	2014-08-26 02:53:54.795398	
1346865.9225999999	2014-08-26 02:53:55.815551	
1346851.6543000001	2014-08-26 02:53:56.835705	
1346837.3859000001	2014-08-26 02:53:57.855860	
1346823.1176	2014-08-26 02:53:58.876013	
1346808.8491	2014-08-26 02:53:59.896167	
1346794.5808000001	2014-08-26 02:54:00.916320	
1346780.3126000001	2014-08-26 02:54:01.936475	
1346766.0445000001	2014-08-26 02:54:02.956627	
1346751.7766	2014-08-26 02:54:03.976780	
1346737.5090000001	2014-08-26 02:54:04.996934	
1346723.2418	2014-08-26 02:54:06.017088	
1346708.9748	2014-08-26 02:54:07.037242	
1346694.7083999999	2014-08-26 02:54:08.057396	
1346680.4424000001	2014-08-26 02:54:09.077549	
1346666.1769000001	2014-08-26 02:54:10.097704	
1346651.912	2014-08-26 02:54:11.117857	
1346637.6477000001	2014-08-26 02:54:12.138009	
1346623.3840999999	2014-08-26 02:54:13.158165	
1346609.1213	2014-08-26 02:54:14.178317	
1346594.8592999999	2014-08-26 02:54:15.198471	
1346580.5981000001	2014-08-26 02:54:16.218624	
1346566.3378000001	2014-08-26 02:54:17.238779	
1346552.0785000001	2014-08-26 02:54:18.258932	
1346537.8202	2014-08-26 02:54:19.279086	
1346523.5629	2014-08-26 02:54:20.299240	
1346509.3067000001	2014-08-26 02:54:21.319392	
1346495.0517	2014-08-26 02:54:22.339547	
1346480.798	2014-08-26 02:54:23.359700	
1346466.5455	2014-08-26 02:54:24.379854	
1346452.2943	2014-08-26 02:54:25.400007	
1346438.0445000001	2014-08-26 02:54:26.420161	
1346423.7960999999	2014-08-26 02:54:27.440315	
1346409.5492	2014-08-26 02:54:28.460469	
1346395.3038000001	2014-08-26 02:54:29.480622	
1346381.0600000001	2014-08-26 02:54:30.500776	
1346366.8178999999	2014-08-26 02:54:31.520929	
1346352.5774000001	2014-08-26 02:54:32.541084	
1346338.3387	2014-08-26 02:54:33.561236	
1346324.1018000001	2014-08-26 02:54:34.581391	
1346309.8668	2014-08-26 02:54:35.601544	
1346295.6336000001	2014-08-26 02:54:36.621698	
1346281.4024	2014-08-26 02:54:37.641851	
1346267.1732000001	2014-08-26 02:54:38.662006	
1346252.9461000001	2014-08-26 02:54:39.682159	
1346238.7211	2014-08-26 02:54:40.702313	
1346224.4982	2014-08-26 02:54:41.722465	
1346210.2775999999	2014-08-26 02:54:42.742621	
1346196.0593000001	2014-08-26 02:54:43.762773	
1346181.8432	2014-08-26 02:54:44.782926	
1346167.6296000001	2014-08-26 02:54:45.803080	
1346153.4184000001	2014-08-26 02:54:46.823234	
1346139.2095999999	2014-08-26 02:54:47.843388	
1346125.0034	2014-08-26 02:54:48.863542	
1346110.7997999999	2014-08-26 02:54:49.883695	
1346096.5988	2014-08-26 02:54:50.903850	
1346082.4006000001	2014-08-26 02:54:51.924003	
1346068.2050000001	2014-08-26 02:54:52.944157	
1346054.0123000001	2014-08-26 02:54:53.964309	
1346039.8223999999	2014-08-26 02:54:54.984463	
1346025.6355000001	2014-08-26 02:54:56.004617	
1346011.4515	2014-08-26 02:54:57.024770	
1345997.2705000001	2014-08-26 02:54:58.044924	
1345983.0925	2014-08-26 02:54:59.065079	
1345968.9177000001	2014-08-26 02:55:00.085232	
1345954.746	2014-08-26 02:55:01.105386	
1345940.5776	2014-08-26 02:55:02.125540	
1345926.4125000001	2014-08-26 02:55:03.145692	
1345912.2505999999	2014-08-26 02:55:04.165847	
1345898.0922000001	2014-08-26 02:55:05.185999	
1345883.9371	2014-08-26 02:55:06.206154	
1345869.7856000001	2014-08-26 02:55:07.226307	
1345855.6376	2014-08-26 02:55:08.246461	
1345841.4931999999	2014-08-26 02:55:09.266614	
1345827.3524	2014-08-26 02:55:10.286769	
1345813.2153	2014-08-26 02:55:11.306922	
1345799.0819999999	2014-08-26 02:55:12.327075	
1345784.9524999999	2014-08-26 02:55:13.347230	
1345770.8267999999	2014-08-26 02:55:14.367382	
1345756.7050000001	2014-08-26 02:55:15.387537	
1345742.5872	2014-08-26 02:55:16.407690	
1345728.4734	2014-08-26 02:55:17.427844	
1345714.3637000001	2014-08-26 02:55:18.447997	
1345700.2579999999	2014-08-26 02:55:19.468152	
1345686.1566000001	2014-08-26 02:55:20.488304	
1345672.0593000001	2014-08-26 02:55:21.508459	
1345657.9664	2014-08-26 02:55:22.528611	
1345643.8777000001	2014-08-26 02:55:23.548767	
1345629.7934000001	2014-08-26 02:55:24.568919	
1345615.7135999999	2014-08-26 02:55:25.589072	
1345601.6381999999	2014-08-26 02:55:26.609226	
1345587.5674000001	2014-08-26 02:55:27.629381	
1345573.5011	2014-08-26 02:55:28.649534	
1345559.4395000001	2014-08-26 02:55:29.669688	
1345545.3825999999	2014-08-26 02:55:30.689841	
1345531.3304000001	2014-08-26 02:55:31.709996	
1345517.2831000001	2014-08-26 02:55:32.730148	
1345503.2405000001	2014-08-26 02:55:33.750303	
1345489.2028999999	2014-08-26 02:55:34.770455	
1345475.1703000001	2014-08-26 02:55:35.790609	
1345461.1425999999	2014-08-26 02:55:36.810763	
1345447.1200000001	2014-08-26 02:55:37.830917	
1345433.1024	2014-08-26 02:55:38.851070	
1345419.0900999999	2014-08-26 02:55:39.871225	
1345405.0830000001	2014-08-26 02:55:40.891378	
1345391.0811000001	2014-08-26 02:55:41.911532	
1345377.0845000001	2014-08-26 02:55:42.931685	
1345363.0933000001	2014-08-26 02:55:43.951840	
1345349.1076	2014-08-26 02:55:44.971992	
1345335.1273000001	2014-08-26 02:55:45.992145	
1345321.1525000001	2014-08-26 02:55:47.012300	
1345307.1834	2014-08-26 02:55:48.032453	
1345293.2198000001	2014-08-26 02:55:49.052607	
1345279.2619	2014-08-26 02:55:50.072761	
1345265.3097999999	2014-08-26 02:55:51.092915	
1345251.3633999999	2014-08-26 02:55:52.113069	
1345237.4229000001	2014-08-26 02:55:53.133222	
1345223.4883000001	2014-08-26 02:55:54.153374	
1345209.5596	2014-08-26 02:55:55.173529	
1345195.6369	2014-08-26 02:55:56.193682	
1345181.7202000001	2014-08-26 02:55:57.213836	
1345167.8097000001	2014-08-26 02:55:58.233989	
1345153.9053	2014-08-26 02:55:59.254144	
1345140.0071	2014-08-26 02:56:00.274298	
1345126.1151000001	2014-08-26 02:56:01.294451	
1345112.2294999999	2014-08-26 02:56:02.314605	
1345098.3502	2014-08-26 02:56:03.334757	
1345084.4772999999	2014-08-26 02:56:04.354912	
1345070.6109	2014-08-26 02:56:05.375065	
1345056.7509999999	2014-08-26 02:56:06.395219	
1345042.8977000001	2014-08-26 02:56:07.415372	
1345029.0508999999	2014-08-26 02:56:08.435527	
1345015.2108	2014-08-26 02:56:09.455680	
1345001.3774999999	2014-08-26 02:56:10.475834	
1344987.5508999999	2014-08-26 02:56:11.495986	
1344973.7311	2014-08-26 02:56:12.516142	
1344959.9183	2014-08-26 02:56:13.536294	
1344946.1122999999	2014-08-26 02:56:14.556449	
1344932.3133	2014-08-26 02:56:15.576601	
1344918.5214	2014-08-26 02:56:16.596756	
1344904.7365000001	2014-08-26 02:56:17.616909	
1344890.9587000001	2014-08-26 02:56:18.637063	
1344877.1882	2014-08-26 02:56:19.657217	
1344863.4247999999	2014-08-26 02:56:20.677371	
1344849.6688000001	2014-08-26 02:56:21.697523	
1344835.9201	2014-08-26 02:56:22.717678	
1344822.1787	2014-08-26 02:56:23.737831	
1344808.4447999999	2014-08-26 02:56:24.757986	
1344794.7185	2014-08-26 02:56:25.778138	
1344780.9996	2014-08-26 02:56:26.798292	
1344767.2882999999	2014-08-26 02:56:27.818446	
1344753.5847	2014-08-26 02:56:28.838600	
1344739.8888000001	2014-08-26 02:56:29.858753	
1344726.2006000001	2014-08-26 02:56:30.878908	
1344712.5201999999	2014-08-26 02:56:31.899061	
1344698.8477	2014-08-26 02:56:32.919215	
1344685.183	2014-08-26 02:56:33.939367	
1344671.5263	2014-08-26 02:56:34.959521	
1344657.8776	2014-08-26 02:56:35.979675	
1344644.237	2014-08-26 02:56:36.999828	
1344630.6044999999	2014-08-26 02:56:38.019982	
1344616.9801	2014-08-26 02:56:39.040137	
1344603.3639	2014-08-26 02:56:40.060290	
1344589.7560000001	2014-08-26 02:56:41.080444	
1344576.1564	2014-08-26 02:56:42.100597	
1344562.5652000001	2014-08-26 02:56:43.120750	
1344548.9823	2014-08-26 02:56:44.140904	
1344535.4079	2014-08-26 02:56:45.161057	
1344521.8419999999	2014-08-26 02:56:46.181211	
1344508.2847	2014-08-26 02:56:47.201365	
1344494.736	2014-08-26 02:56:48.221519	
1344481.196	2014-08-26 02:56:49.241673	
1344467.6647000001	2014-08-26 02:56:50.261826	
1344454.1421000001	2014-08-26 02:56:51.281981	
1344440.6283	2014-08-26 02:56:52.302133	
1344427.1233999999	2014-08-26 02:56:53.322288	
1344413.6274999999	2014-08-26 02:56:54.342440	
1344400.1405	2014-08-26 02:56:55.362594	
1344386.6625000001	2014-08-26 02:56:56.382748	
1344373.1935999999	2014-08-26 02:56:57.402902	
1344359.7338	2014-08-26 02:56:58.423055	
1344346.2831000001	2014-08-26 02:56:59.443209	
1344332.8417	2014-08-26 02:57:00.463362	
1344319.4095999999	2014-08-26 02:57:01.483517	
1344305.9867	2014-08-26 02:57:02.503669	
1344292.5733	2014-08-26 02:57:03.523824	
1344279.1691999999	2014-08-26 02:57:04.543977	
1344265.7747	2014-08-26 02:57:05.564131	
1344252.3896000001	2014-08-26 02:57:06.584284	
1344239.0141	2014-08-26 02:57:07.604439	
1344225.6481999999	2014-08-26 02:57:08.624592	
1344212.2919999999	2014-08-26 02:57:09.644746	
1344198.9456	2014-08-26 02:57:10.664898	
1344185.6089000001	2014-08-26 02:57:11.685054	
1344172.2819999999	2014-08-26 02:57:12.705206	
1344158.9649	2014-08-26 02:57:13.725361	
1344145.6579	2014-08-26 02:57:14.745513	
1344132.3607000001	2014-08-26 02:57:15.765668	
1344119.0736	2014-08-26 02:57:16.785821	
1344105.7966	2014-08-26 02:57:17.805975	
1344092.5297000001	2014-08-26 02:57:18.826128	
1344079.2729	2014-08-26 02:57:19.846283	
1344066.0264000001	2014-08-26 02:57:20.866436	
1344052.7901000001	2014-08-26 02:57:21.886590	
1344039.5641999999	2014-08-26 02:57:22.906743	
1344026.3485999999	2014-08-26 02:57:23.926896	
1344013.1433999999	2014-08-26 02:57:24.947050	
1343999.9487000001	2014-08-26 02:57:25.967203	
1343986.7645	2014-08-26 02:57:26.987358	
1343973.5909	2014-08-26 02:57:28.007512	
